path_id,County,Subcounty,Ward,Village
0.8692.12453.56464,Wajir,Wajir East,Wagberi,Bulla Abdiaziz
0.8692.12453.56460,Wajir,Wajir East,Wagberi,Bulla Bulla Catholic
0.8692.12453.56447,Wajir,Wajir East,Wagberi,Bulla Com 2
0.8692.12453.56448,Wajir,Wajir East,Wagberi,Bulla Com 3
0.8692.12453.56463,Wajir,Wajir East,Wagberi,Bulla El-adow
0.8692.12453.56466,Wajir,Wajir East,Wagberi,Bulla Halane 1
0.8692.12453.56468,Wajir,Wajir East,Wagberi,Bulla Hallane 3a
0.8692.12453.56469,Wajir,Wajir East,Wagberi,Bulla Hallane 3b
0.8692.12453.56470,Wajir,Wajir East,Wagberi,Bulla Hallane 3c
0.8692.12453.56471,Wajir,Wajir East,Wagberi,Bulla Hallane 4a
0.8692.12453.56472,Wajir,Wajir East,Wagberi,Bulla Hallane B
0.8692.12453.56453,Wajir,Wajir East,Wagberi,Bulla Hillow Village 
0.8692.12453.17673,Wajir,Wajir East,Wagberi,Bulla Karim
0.8692.12453.56458,Wajir,Wajir East,Wagberi,Bulla Lmd
0.8692.12453.56454,Wajir,Wajir East,Wagberi,Bulla Maalim Ibrahim
0.8692.12453.56455,Wajir,Wajir East,Wagberi,Bulla Madara Suada
0.8692.12453.56457,Wajir,Wajir East,Wagberi,Bulla Mandera Road
0.8692.12453.56452,Wajir,Wajir East,Wagberi,Bulla Mohammed Elmi
0.8692.12453.56462,Wajir,Wajir East,Wagberi,Bulla Polytechnic
0.8692.12453.56449,Wajir,Wajir East,Wagberi,Bulla Sheikh Abas
0.8692.12453.56451,Wajir,Wajir East,Wagberi,Bulla Suban 
0.8692.12453.56450,Wajir,Wajir East,Wagberi,Bulla Wagberi 2
0.8692.12453.56456,Wajir,Wajir East,Wagberi,Bulla   Bash
0.8692.12453.54083,Wajir,Wajir East,Ward Unassigned,Unassigned
0.8692.12445.18558,Wajir,Wajir North,Batalu,Unassigned
0.8692.12445.18557,Wajir,Wajir North,Bute,Unassigned
0.8692.12445.18569,Wajir,Wajir North,Danaba,Unassigned
0.8692.12445.18568,Wajir,Wajir North,Godoma,Unassigned
0.8692.12445.18567,Wajir,Wajir North,Gurar,Unassigned
0.8692.12445.18566,Wajir,Wajir North,Korondile,Unassigned
0.8692.12445.56957,Wajir,Wajir North,Malkagufu,Bulla Boru Idho
0.8692.12445.56951,Wajir,Wajir North,Malkagufu,Bulla Cherdab
0.8692.12445.56956,Wajir,Wajir North,Malkagufu,Bulla Cherdab
0.8692.12445.56958,Wajir,Wajir North,Malkagufu,Bulla Chibabicha
0.8692.12445.56955,Wajir,Wajir North,Malkagufu,Bulla Fulo
0.8692.12445.18565,Wajir,Wajir North,Malkagufu,Bulla Gumar
0.8692.12445.56953,Wajir,Wajir North,Malkagufu,Bulla Handu
0.8692.12445.56950,Wajir,Wajir North,Malkagufu,Bulla Ingirir
0.8692.12445.56952,Wajir,Wajir North,Malkagufu,Bulla Luku
0.8692.12445.56954,Wajir,Wajir North,Malkagufu,Bulla Mogore
0.8692.12445.54115,Wajir,Wajir North,Ward Unassigned,Unassigned
0.8692.12464.57059,Wajir,Wajir South,Benane, Bulla Chief
0.8692.12464.57058,Wajir,Wajir South,Benane, Bulla Masajid-simbir Bul
0.8692.12464.57091,Wajir,Wajir South,Benane,Bulla Abaq
0.8692.12464.57056,Wajir,Wajir South,Benane,Bulla Arablow
0.8692.12464.57057,Wajir,Wajir South,Benane,Bulla Arablow
0.8692.12464.57075,Wajir,Wajir South,Benane,Bulla Banane
0.8692.12464.57067,Wajir,Wajir South,Benane,Bulla Birta
0.8692.12464.57076,Wajir,Wajir South,Benane,Bulla Borehole
0.8692.12464.57082,Wajir,Wajir South,Benane,Bulla Borehole-dhagahley
0.8692.12464.57083,Wajir,Wajir South,Benane,Bulla Borehole-dhagahley
0.8692.12464.57063,Wajir,Wajir South,Benane,Bulla Buruka
0.8692.12464.57047,Wajir,Wajir South,Benane,Bulla Central
0.8692.12464.57074,Wajir,Wajir South,Benane,Bulla Central-biyamadow
0.8692.12464.57066,Wajir,Wajir South,Benane,Bulla Central-dhagahley
0.8692.12464.57061,Wajir,Wajir South,Benane,Bulla Central-sala
0.8692.12464.57094,Wajir,Wajir South,Benane,Bulla Central-sarif
0.8692.12464.57090,Wajir,Wajir South,Benane,Bulla Daidai
0.8692.12464.57060,Wajir,Wajir South,Benane,Bulla Dam
0.8692.12464.57052,Wajir,Wajir South,Benane,Bulla Dayday
0.8692.12464.57053,Wajir,Wajir South,Benane,Bulla Dayday
0.8692.12464.57064,Wajir,Wajir South,Benane,Bulla Dispensary
0.8692.12464.57072,Wajir,Wajir South,Benane,Bulla Dispensary-biyamathow
0.8692.12464.57050,Wajir,Wajir South,Benane,Bulla Eskadeg
0.8692.12464.57093,Wajir,Wajir South,Benane,Bulla Gumar
0.8692.12464.57068,Wajir,Wajir South,Benane,Bulla Hodhan B
0.8692.12464.57089,Wajir,Wajir South,Benane,Bulla Hursan
0.8692.12464.57098,Wajir,Wajir South,Benane,Bulla Ildalata
0.8692.12464.57099,Wajir,Wajir South,Benane,Bulla Ildalata
0.8692.12464.57079,Wajir,Wajir South,Benane,Bulla Jiriqa
0.8692.12464.57095,Wajir,Wajir South,Benane,Bulla Kulmis
0.8692.12464.57051,Wajir,Wajir South,Benane,Bulla Masajid 
0.8692.12464.57069,Wajir,Wajir South,Benane,Bulla Masajid-biyamadow
0.8692.12464.57070,Wajir,Wajir South,Benane,Bulla Masajid-biyamadow
0.8692.12464.57065,Wajir,Wajir South,Benane,Bulla Masajid-dhagahley
0.8692.12464.57055,Wajir,Wajir South,Benane,Bulla Masajid-fini
0.8692.12464.57081,Wajir,Wajir South,Benane,Bulla Masajid.
0.8692.12464.57097,Wajir,Wajir South,Benane,Bulla Muqdere
